ids,violation_type,type,start_at,end_at,status,,,,,,,,,,
965432,BA,keyboard,34.29,34.35,Y,,,,,,,,,,
965432,BA,keyboard,1.12,1.17,Y,,,,,,,,,,
977054,FSLA,,0.32,0.34,Y,,,,,,,,,,
977054,FSLA,,0.35,0.36,Y,,,,,,,,,,
977054,FSLA,,0.37,0.4,Y,,,,,,,,,,
977054,FSLA,,0.42,0.44,Y,,,,,,,,,,
977054,FSLA,,0.45,0.47,Y,,,,,,,,,,
977054,FSLA,,1.05,1.09,Y,,,,,,,,,,
977054,FSLA,,1.11,1.14,Y,,,,,,,,,,
977054,UPD,,2.4,2.54,Y,,,,,,,,,,
977054,UPD,,3.22,3.57,Y,,,,,,,,,,
977054,UPD,,4.08,4.55,Y,,,,,,,,,,
977054,UPD,,5.01,5.49,Y,,,,,,,,,,
977054,UPD,,6.21,6.49,Y,,,,,,,,,,
977054,UPD,,7.28,7.37,Y,,,,,,,,,,
977054,UPD,,7.5,9.28,Y,,,,,,,,,,
977054,UPD,,10.18,10.24,Y,,,,,,,,,,
977054,SEM,,6.5,7.26,Y,,,,,,,,,,
977054,BA,voice,2.24,2.47,Y,,,,,,,,,,
977054,BA,voice,2.59,3.12,Y,,,,,,,,,,
977054,BA,voice,3.2,3.24,Y,,,,,,,,,,
977054,BA,voice,9.3,9.39,Y,,,,,,,,,,
977054,BA,voice,10.14,10.16,Y,,,,,,,,,,
977054,BA,voice,27.22,27.24,Y,,,,,,,,,,
977054,BA,keyboard,21.52,22.05,Y,,,,,,,,,,
977054,BA,keyboard,22.33,22.41,Y,,,,,,,,,,
977054,BA,keyboard,22.52,23.11,Y,,,,,,,,,,
977054,BA,keyboard,23.13,23.3,Y,,,,,,,,,,
977054,BA,keyboard,25.49,26.15,Y,,,,,,,,,,
977054,BA,keyboard,28.55,29.01,Y,,,,,,,,,,
977054,FSLA,,40.59,41.03,Y,,,,,,,,,,
977054,LS,,3.58,4.06,Y,,,,,,,,,,
968200,BA,keyboard,0.17,0.19,Y,,,,,,,,,,
968200,BA,clutter,4.52,4.53,Y,,,,,,,,,,
968200,BA,keyboard,14.49,14.5,Y,,,,,,,,,,
968200,BA,keyboard,32.54,32.57,Y,,,,,,,,,,
968200,BA,keyboard,78.47,78.48,Y,,,,,,,,,,
968200,BA,keyboard,81.09,81.1,Y,,,,,,,,,,
948712,UPD,,0,0.05,Y,,,,,,,,,,
948712,FSLA,,6.19,6.24,Y,,,,,,,,,,
948712,FSLA,,6.3,6.54,Y,,,,,,,,,,
948712,FSLA,,7.01,7.06,Y,,,,,,,,,,
948712,BA,pageflip,3.54,3.55,Y,,,,,,,,,,
948712,BA,pageflip,4,4.01,Y,,,,,,,,,,
948712,BA,pageflip,4.16,4.17,Y,,,,,,,,,,
948712,BA,pageflip,4.29,4.3,Y,,,,,,,,,,
948712,BA,pageflip,4.34,4.35,Y,,,,,,,,,,
948712,FSLA,,9.08,9.17,Y,,,,,,,,,,
948712,BA,keyboard,9.2,9.21,Y,,,,,,,,,,
948712,BA,keyboard,9.29,9.32,Y,,,,,,,,,,
948712,BA,keyboard,9.44,9.45,Y,,,,,,,,,,
948712,BA,keyboard,9.48,9.49,Y,,,,,,,,,,
948712,FSLA,,10,10.38,Y,,,,,,,,,,
948712,FSLA,,11.02,11.48,Y,,,,,,,,,,
948712,BA,keyboard,11.57,11.58,Y,,,,,,,,,,
965752,BA,keyboard,6.14,6.15,Y,,,,,,,,,,
965752,BA,keyboard,6.23,6.25,Y,,,,,,,,,,
965752,BA,keyboard,6.34,6.35,Y,,,,,,,,,,
965752,SEM,,17.2,17.24,Y,,,,,,,,,,
967940,BA,clutter,2.3,2.32,Y,,,,,,,,,,
967940,BA,clutter,3.12,3.13,Y,,,,,,,,,,
967940,BA,keyboard,3.18,3.19,Y,,,,,,,,,,
967940,BA,keyboard,3.23,3.24,Y,,,,,,,,,,
967940,BA,keyboard,7.54,7.55,Y,,,,,,,,,,
967940,BA,keyboard,11.33,11.34,Y,,,,,,,,,,
967940,BA,keyboard,45.14,45.18,Y,,,,,,,,,,
963872,LS,,58.4,58.49,Y,,,,,,,,,,
963872,LS,,60,60.3,Y,,,,,,,,,,
963872,LS,,60.31,70,Y,,,,,,,,,,
963872,LS,,70.1,70.3,Y,,,,,,,,,,
963872,LS,,70.31,72,Y,,,,,,,,,,
963872,LS,,72.1,74,Y,,,,,,,,,,
963872,left screen,,58.23,58.4,Y,,,,,,,,,,
963872,left screen,,58.59,59.15,Y,,,,,,,,,,
963872,BA,voice,74.28,74.3,Y,,,,,,,,,,
963872,BA,voice,74.49,74.57,Y,,,,,,,,,,
963872,BA,voice,12.5,12.57,Y,,,,,,,,,,
963872,BA,music,74.43,74.47,Y,,,,,,,,,,
963872,BA,music,16.39,16.4,Y,,,,,,,,,,
963872,BA,keyboard,51.8,52.07,Y,,,,,,,,,,
963872,BA,keyboard,52.45,52.52,Y,,,,,,,,,,
963872,BA,keyboard,52.56,53.06,Y,,,,,,,,,,
963872,BA,keyboard,53.55,54.22,Y,,,,,,,,,,
963872,BA,keyboard,54.27,54.48,Y,,,,,,,,,,
969540,BA,keyboard,2.12,2.15,Y,,,,,,,,,,
969540,BA,keyboard,2.16,2.19,Y,,,,,,,,,,
969540,BA,keyboard,2.21,2.26,Y,,,,,,,,,,
969540,SEM,,4.3,4.4,Y,,,,,,,,,,
969540,BA,keyboard,7.38,7.39,Y,,,,,,,,,,
969540,SEM,,8.56,9,Y,,,,,,,,,,
969540,BA,voice,13.39,13.4,Y,,,,,,,,,,
969540,BA,voice,15.19,15.2,Y,,,,,,,,,,
969540,BA,voice,15.24,15.25,Y,,,,,,,,,,
969540,BA,voice,15.34,15.41,Y,,,,,,,,,,
969540,FSLA,,17.41,17.48,Y,,,,,,,,,,
969540,BA,voice,21.45,21.54,Y,,,,,,,,,,
965734,LS,,0.12,0.38,Y,,,,,,,,,,
965734,BA,clutter,0.1,0.11,Y,,,,,,,,,,
965734,BA,clutter,0.21,0.32,Y,,,,,,,,,,
965734,SEM,,0.04,0.1,Y,,,,,,,,,,
965734,SEM,,0.12,0.17,Y,,,,,,,,,,
965734,BA,clutter,2.37,2.38,Y,,,,,,,,,,
965734,SEM,,2.45,2.55,Y,,,,,,,,,,
965734,BA,voice,3.32,3.34,Y,,,,,,,,,,
965734,BA,keyboard,22.47,22.51,Y,,,,,,,,,,
965734,BA,keyboard,22.54,23.08,Y,,,,,,,,,,
965734,FSLA,,30.39,30.47,Y,,,,,,,,,,
965734,BA,keyboard,30.49,30.59,Y,,,,,,,,,,
964200,FSLA,,0.33,0.36,Y,,,,,,,,,,
964200,FSLA,,3.53,5.09,Y,,,,,,,,,,
964200,FSLA,,6.2,6.36,Y,,,,,,,,,,
964200,FSLA,,8.47,8.53,Y,,,,,,,,,,
964200,FSLA,,14.31,14.43,Y,,,,,,,,,,
964200,FSLA,,16.03,16.19,Y,,,,,,,,,,
964200,FSLA,,21.14,21.2,Y,,,,,,,,,,
964200,FSLA,,21.24,21.29,Y,,,,,,,,,,
964200,FSLA,,21.43,26.1,Y,,,,,,,,,,
964200,left screen,,0.24,0.28,Y,,,,,,,,,,
964200,left screen,,21.27,21.29,Y,,,,,,,,,,
964200,left screen,,21.3,21.35,Y,,,,,,,,,,
964200,LS,,15.28,15.31,Y,,,,,,,,,,
964200,UPD,,12.54,13.01,Y,,,,,,,,,,
964200,UPD,,18.29,18.31,Y,,,,,,,,,,
964200,UPD,,18.35,18.4,Y,,,,,,,,,,
964200,UPD,,21.1,21.12,Y,,,,,,,,,,
964200,UPD,,21.4,21.45,Y,,,,,,,,,,
964200,SEM,,12.52,12.54,Y,,,,,,,,,,
964200,SEM,,17.36,17.57,Y,,,,,,,,,,
964200,BA,voice,4.57,5.03,Y,,,,,,,,,,
964200,BA,voice,18.31,18.34,Y,,,,,,,,,,
964200,BA,voice,21.14,21.18,Y,,,,,,,,,,
964200,BA,voice,21.25,21.27,Y,,,,,,,,,,
964200,BA,voice,21.3,21.35,Y,,,,,,,,,,
975096,BA,keyboard,0.18,0.22,Y,,,,,,,,,,
975096,BA,keyboard,0.28,0.31,Y,,,,,,,,,,
975096,FSLA,,1.16,1.19,Y,,,,,,,,,,
975096,BA,voice,6.59,7.07,Y,,,,,,,,,,
975096,BA,voice,7.09,7.11,Y,,,,,,,,,,
975096,BA,,7.13,7.18,Y,,,,,,,,,,
975096,BA,keyboard,7.26,7.27,Y,,,,,,,,,,
975096,BA,,9.47,9.52,Y,,,,,,,,,,
975096,FSLA,,11.21,11.24,Y,,,,,,,,,,
975096,BA,voice,12.19,12.25,Y,,,,,,,,,,
975096,LS,,12.26,12.45,Y,,,,,,,,,,
975096,BA,voice,12.34,12.36,Y,,,,,,,,,,
967974,BA,keyboard,0.23,0.31,Y,,,,,,,,,,
967974,BA,keyboard,0.39,0.42,Y,,,,,,,,,,
967974,BA,keyboard,33.49,33.54,Y,,,,,,,,,,
967974,BA,keyboard,34.56,35,Y,,,,,,,,,,
967974,BA,keyboard,34.16,34.2,Y,,,,,,,,,,
746682,FSLA,,1.32,1.35,Y,,,,,,,,,,
746682,FSLA,,1.36,1.42,Y,,,,,,,,,,
746682,FSLA,,19.48,18.54,Y,,,,,,,,,,
746682,BA,music,25.07,25.12,Y,,,,,,,,,,
746682,FSLA,,25.09,25.13,Y,,,,,,,,,,
746682,FSLA,,38.11,38.33,Y,,,,,,,,,,
746682,FSLA,,39.14,39.2,Y,,,,,,,,,,
746682,SEM,,42.02,42.25,Y,,,,,,,,,,
746682,BA,music,44.54,45.01,Y,,,,,,,,,,
746682,FSLA,,44.55,44.58,Y,,,,,,,,,,
746682,FSLA,,51.05,51.09,Y,,,,,,,,,,
746246,FSLA,,0.14,0.17,Y,,,,,,,,,,
746246,FSLA,,0.22,0.26,Y,,,,,,,,,,
746246,FSLA,,0.29,0.31,Y,,,,,,,,,,
746246,left screen,,0.31,0.45,Y,,,,,,,,,,
746246,LS,,0.45,0.49,Y,,,,,,,,,,
746246,left screen,,0.49,1.44,Y,,,,,,,,,,
746246,FSLA,,3.11,3.54,Y,,,,,,,,,,
746246,BA,voice,3.15,3.17,Y,,,,,,,,,,
746246,BA,voice,4,4.04,Y,,,,,,,,,,
746246,BA,voice,4.06,4.12,Y,,,,,,,,,,
746246,FSLA,,4.12,4.23,Y,,,,,,,,,,
746246,FSLA,,5.28,6.11,Y,,,,,,,,,,
746246,FSLA,,6.22,6.38,Y,,,,,,,,,,
746246,FSLA,,16.5,17,Y,,,,,,,,,,
746246,UPD,,17.06,17.08,Y,,,,,,,,,,
746246,FSLA,,17.01,18.3,Y,,,,,,,,,,
746246,FSLA,,26.13,26.18,Y,,,,,,,,,,
746246,FSLA,,27.39,28.14,Y,,,,,,,,,,
746246,FSLA,,109.56,110.07,Y,,,,,,,,,,
746246,FSLA,,110.11,111.01,Y,,,,,,,,,,
746246,FSLA,,134.5,135.03,Y,,,,,,,,,,
967898,VNC,,0.05,0.26,Y,,,,,,,,,,
967898,VNC,,1.16,1.22,Y,,,,,,,,,,
967898,VNC,,2.04,2.2,Y,,,,,,,,,,
967898,BA,keyboard,36.42,36.49,Y,,,,,,,,,,
967898,BA,keyboard,37.01,37.02,Y,,,,,,,,,,
967898,BA,keyboard,37.34,37.35,Y,,,,,,,,,,
967898,BA,keyboard,34.52,34.53,Y,,,,,,,,,,
967898,BA,keyboard,53.29,53.3,Y,,,,,,,,,,
947614,LS,,1.36,1.41,Y,,,,,,,,,,
947614,BA,voice,1.52,1.59,Y,,,,,,,,,,
947614,BA,voice,2.17,2.19,Y,,,,,,,,,,
947614,BA,voice,17.02,17.2,Y,,,,,,,,,,
947614,BA,voice,17.4,17.43,Y,,,,,,,,,,
947614,BA,voice,17.45,17.52,Y,,,,,,,,,,
947614,BA,keyboard,2.34,2.36,Y,,,,,,,,,,
947614,BA,keyboard,2.46,2.49,Y,,,,,,,,,,
947614,BA,keyboard,14.26,14.28,Y,,,,,,,,,,
947614,BA,keyboard,14.53,14.55,Y,,,,,,,,,,
947614,BA,music,15.58,16.21,Y,,,,,,,,,,
967702,BA,keyboard,0.09,0.1,Y,,,,,,,,,,
967702,BA,keyboard,0.12,0.14,Y,,,,,,,,,,
967702,BA,keyboard,0.29,0.3,Y,,,,,,,,,,
967702,BA,keyboard,0.32,0.33,Y,,,,,,,,,,
967702,BA,clutter,0.37,0.38,Y,,,,,,,,,,
967702,BA,keyboard,18.5,18.53,Y,,,,,,,,,,
967702,BA,clutter,24.58,25.01,Y,,,,,,,,,,
967732,BA,keyboard,0.05,0.06,Y,,,,,,,,,,
967732,BA,keyboard,0.1,0.11,Y,,,,,,,,,,
967732,BA,keyboard,0.13,0.14,Y,,,,,,,,,,
967732,BA,keyboard,6.22,6.23,Y,,,,,,,,,,
967732,FSLA,,46.36,46.5,Y,,,,,,,,,,
967732,BA,keyboard,46.53,46.54,Y,,,,,,,,,,
969344,BA,keyboard,9.36,9.4,Y,,,,,,,,,,
969344,BA,keyboard,11.04,11.15,Y,,,,,,,,,,
969344,BA,keyboard,10.47,10.51,Y,,,,,,,,,,
969344,BA,keyboard,11.5,11.55,Y,,,,,,,,,,
948698,LS,,1.13,1.24,Y,,,,,,,,,,
948698,LS,,2.13,2.38,Y,,,,,,,,,,
948698,FSLA,,2.43,2.58,Y,,,,,,,,,,
948698,LS,,3.01,3.25,Y,,,,,,,,,,
948698,BA,keyboard,3.32,3.34,Y,,,,,,,,,,
948698,BA,keyboard,4.31,4.36,Y,,,,,,,,,,
948698,BA,keyboard,4.44,4.48,Y,,,,,,,,,,
948698,FSLA,,4.49,4.54,Y,,,,,,,,,,
948698,FSLA,,4.56,5.09,Y,,,,,,,,,,
948698,FSLA,,5.14,5.2,Y,,,,,,,,,,
948698,FSLA,,6.36,6.46,Y,,,,,,,,,,
948698,FSLA,,6.58,7.26,Y,,,,,,,,,,
948698,BA,keyboard,7.29,7.31,Y,,,,,,,,,,
948698,FSLA,,12.24,13.1,Y,,,,,,,,,,
948698,FSLA,,14.03,14.58,Y,,,,,,,,,,
948698,BA,keyboard,15.09,15.1,Y,,,,,,,,,,
948698,LS,,16,17.11,Y,,,,,,,,,,
948698,BA,keyboard,17.13,17.14,Y,,,,,,,,,,
948698,FSLA,,17.15,17.19,Y,,,,,,,,,,
948698,LS,,21.39,22.04,Y,,,,,,,,,,
948698,FSLA,,31.46,31.57,Y,,,,,,,,,,
948698,LS,,35.17,36.11,Y,,,,,,,,,,
948698,FSLA,,36.11,36.24,Y,,,,,,,,,,
948698,LS,,36.55,37.31,Y,,,,,,,,,,
948698,LS,,38.58,39.27,Y,,,,,,,,,,
970440,BA,keyboard,0.09,0.12,Y,,,,,,,,,,
970440,BA,keyboard,0.22,0.24,Y,,,,,,,,,,
970440,FSLA,,9.46,9.5,Y,,,,,,,,,,
970440,FSLA,,44.18,44.26,Y,,,,,,,,,,
970440,FSLA,,44.36,44.39,Y,,,,,,,,,,
970440,BA,keyboard,52.08,52.1,Y,,,,,,,,,,
970440,BA,keyboard,52.15,52.18,Y,,,,,,,,,,
970440,FSLA,,9.19,9.27,Y,,,,,,,,,,
970440,SEM,,25.28,25.31,Y,,,,,,,,,,
970440,SEM,,25.44,25.54,Y,,,,,,,,,,
969562,BA,keyboard,0.08,0.09,Y,,,,,,,,,,
969562,BA,keyboard,0.11,0.12,Y,,,,,,,,,,
969562,BA,keyboard,0.24,0.25,Y,,,,,,,,,,
969562,BA,voice,15.28,15.3,Y,,,,,,,,,,
969562,BA,keyboard,8.49,8.5,Y,,,,,,,,,,
969562,BA,voice,23.21,23.25,Y,,,,,,,,,,
948764,BA,voice,0.05,0.11,Y,,,,,,,,,,
948764,BA,voice,0.13,0.2,Y,,,,,,,,,,
948764,BA,voice,0.23,0.25,Y,,,,,,,,,,
948764,LS,,0.24,0.57,Y,,,,,,,,,,
948764,BA,voice,1.02,1.07,Y,,,,,,,,,,
948764,BA,voice,2.17,2.19,Y,,,,,,,,,,
964494,BA,keyboard,3.13,3.14,Y,,,,,,,,,,
964494,BA,clutter,1.47,1.48,Y,,,,,,,,,,
964494,LS,,0,0.23,Y,,,,,,,,,,
948732,BA,keyboard,0.39,0.43,Y,,,,,,,,,,
948732,BA,keyboard,0.46,0.48,Y,,,,,,,,,,
948732,BA,keyboard,1.41,1.43,Y,,,,,,,,,,
948732,BA,keyboard,1.53,2,Y,,,,,,,,,,
948732,BA,keyboard,2.36,2.39,Y,,,,,,,,,,
948732,BA,voice,2.34,2.36,Y,,,,,,,,,,
948732,BA,voice,12.13,12.14,Y,,,,,,,,,,
948732,BA,voice,12.22,12.26,Y,,,,,,,,,,
948732,BA,voice,18.13,18.14,Y,,,,,,,,,,
948732,BA,voice,21.16,21.17,Y,,,,,,,,,,
967054,BA,keyboard,0.2,0.23,Y,,,,,,,,,,
967054,BA,clutter,7.02,7.03,Y,,,,,,,,,,
967054,BA,clutter,7.06,7.09,Y,,,,,,,,,,
967054,SEM,,10.08,10.39,Y,,,,,,,,,,
967054,SEM,,10.55,11.03,Y,,,,,,,,,,
967054,BA,keyboard,36.17,36.21,Y,,,,,,,,,,
967054,BA,keyboard,36.23,36.24,Y,,,,,,,,,,
967054,BA,keyboard,36.25,36.27,Y,,,,,,,,,,
967054,BA,keyboard,36.39,36.43,Y,,,,,,,,,,
967054,BM,,39.09,39.15,Y,,,,,,,,,,
967054,BM,,38.16,38.26,Y,,,,,,,,,,
967054,BA,voice,38.19,38.25,Y,,,,,,,,,,
967054,left screen,,44.3,44.33,Y,,,,,,,,,,
967054,LS,,44.33,45.49,Y,,,,,,,,,,
967054,SEM,,47.09,47.14,Y,,,,,,,,,,
967054,BA,pageflip,49.03,49.05,Y,,,,,,,,,,
967054,BA,pageflip,65.43,65.45,Y,,,,,,,,,,
967054,left screen,,80.07,80.11,Y,,,,,,,,,,
967054,UPD,,80.09,80.1,Y,,,,,,,,,,
967054,SEM,,80.27,82.4,Y,,,,,,,,,,
967054,SEM,,86.07,86.1,Y,,,,,,,,,,
968054,BA,clutter,0.01,0.02,Y,,,,,,,,,,
968054,BA,keyboard,0.03,0.04,Y,,,,,,,,,,
968054,BA,keyboard,2.25,2.26,Y,,,,,,,,,,
968054,BA,clutter,0.33,0.34,Y,,,,,,,,,,
968054,BA,clutter,0.41,0.45,Y,,,,,,,,,,
968054,BA,keyboard,1.2,1.21,Y,,,,,,,,,,
968054,BA,keyboard,1.33,1.34,Y,,,,,,,,,,
968054,BA,keyboard,1.58,1.59,Y,,,,,,,,,,
968054,FSLA,,13.19,13.25,Y,,,,,,,,,,
968054,BA,clutter,13.24,13.25,Y,,,,,,,,,,
968054,FSLA,,13.31,14.04,Y,,,,,,,,,,
968054,BA,voice,13.28,13.54,Y,,,,,,,,,,
968054,BA,music,13.55,14,Y,,,,,,,,,,
968054,BA,voice,14.26,14.32,Y,,,,,,,,,,
968054,BA,voice,14.35,15.14,Y,,,,,,,,,,
968054,UPD,,14.35,14.4,Y,,,,,,,,,,
968054,BA,voice,20.32,20.41,Y,,,,,,,,,,
971312,BA,keyboard,0.07,0.08,Y,,,,,,,,,,
971312,BA,keyboard,0.12,0.13,Y,,,,,,,,,,
971312,LS,,0.15,0.25,Y,,,,,,,,,,
971312,LS,,0.26,0.29,Y,,,,,,,,,,
971312,BA,voice,1.32,1.34,Y,,,,,,,,,,
971312,BA,voice,1.44,1.45,Y,,,,,,,,,,
971312,BA,voice,1.51,1.54,Y,,,,,,,,,,
971312,BA,clutter,1.49,1.5,Y,,,,,,,,,,
971312,BA,voice,6.12,6.14,Y,,,,,,,,,,
971312,BA,voice,6.21,6.24,Y,,,,,,,,,,
971312,BA,keyboard,6.49,6.53,Y,,,,,,,,,,
971312,BA,keyboard,7.07,7.08,Y,,,,,,,,,,
931438,BA,keyboard,0.08,0.09,y,,,,,,,,,,
931438,BA,clutter,0.12,0.13,y,,,,,,,,,,
931438,LS,,0.15,0.21,y,,,,,,,,,,
931438,FSLA,,1.09,1.11,y,,,,,,,,,,
931438,BA,keyboard,1.43,1.44,y,,,,,,,,,,
747310,BA,keyboard,6.14,6.15,Y,,,,,,,,,,
747310,BA,voice,6.35,6.39,Y,,,,,,,,,,
747310,BA,voice,12.01,12.09,Y,,,,,,,,,,
747310,BA,voice,12.13,12.15,Y,,,,,,,,,,
747310,BA,voice,12.19,12.22,Y,,,,,,,,,,
747310,BA,voice,13.24,13.25,Y,,,,,,,,,,
747310,BA,keyboard,21.04,21.08,Y,,,,,,,,,,
747310,BA,clutter,0.43,0.52,Y,,,,,,,,,,
747310,BA,keyboard,68.3,68.32,Y,,,,,,,,,,
964272,BA,voice,5.4,5.52,Y,,,,,,,,,,
964272,BA,pageflip,0.26,0.27,Y,,,,,,,,,,
964272,FSLA,,1.45,1.52,Y,,,,,,,,,,
964272,FSLA,,15.22,15.29,Y,,,,,,,,,,
964272,LS,,15.3,15.34,Y,,,,,,,,,,
964272,BA,pageflip,15.33,15.34,Y,,,,,,,,,,
964272,FSLA,,19.25,19.33,Y,,,,,,,,,,
964272,FSLA,,20,20.05,Y,,,,,,,,,,
964272,FSLA,,48.1,48.13,Y,,,,,,,,,,
964272,LS,,41.15,41.22,Y,,,,,,,,,,
964272,LS,,41.23,41.24,Y,,,,,,,,,,
964272,FSLA,,58.3,58.36,Y,,,,,,,,,,
964272,LS,,62.47,62.55,Y,,,,,,,,,,
982646,BA,keyboard,0.06,0.09,Y,,,,,,,,,,
982646,BA,keyboard,0.17,0.19,Y,,,,,,,,,,
982646,SEM,,0.33,0.38,Y,,,,,,,,,,
982646,BA,keyboard,0.34,0.37,Y,,,,,,,,,,
982646,FSLA,,5.45,5.51,Y,,,,,,,,,,
982646,BA,keyboard,5.45,5.51,Y,,,,,,,,,,
982646,FSLA,,6.11,6.18,Y,,,,,,,,,,
982646,BA,keyboard,6.14,7,Y,,,,,,,,,,
982646,FSLA,,6.18,6.24,Y,,,,,,,,,,
948660,BA,keyboard,0.13,0.14,Y,,,,,,,,,,
948660,BA,keyboard,4.49,4.5,Y,,,,,,,,,,
948660,BA,keyboard,5.19,5.2,Y,,,,,,,,,,
948660,BA,keyboard,5.35,5.36,Y,,,,,,,,,,
948660,BA,voice,31.41,31.46,Y,,,,,,,,,,
948660,BA,keyboard,23.13,23.14,Y,,,,,,,,,,
948660,BA,voice,30.26,30.3,Y,,,,,,,,,,
963332,BA,voice,0.39,0.43,Y,,,,,,,,,,
963332,FSLA,,0.51,1.05,Y,,,,,,,,,,
963332,BA,voice,0.51,0.56,Y,,,,,,,,,,
963332,BA,keyboard,1.1,1.11,Y,,,,,,,,,,
963332,BA,voice,2.49,3.01,Y,,,,,,,,,,
963332,BA,voice,3.05,3.17,Y,,,,,,,,,,
963332,BA,keyboard,3.53,3.54,Y,,,,,,,,,,
963332,BA,keyboard,4.25,4.26,Y,,,,,,,,,,
963332,FSLA,,6.51,7.05,Y,,,,,,,,,,
963332,FSLA,,7.12,7.18,Y,,,,,,,,,,
963332,BA,voice,9.22,9.31,Y,,,,,,,,,,
963332,FSLA,,9.21,9.24,Y,,,,,,,,,,
963332,RTD,,78.03,78.47,Y,,,,,,,,,,
963332,left screen,,56.01,56.05,Y,,,,,,,,,,
963332,BA,voice,49.58,50.07,Y,,,,,,,,,,
963332,FSLA,,49.29,49.55,Y,,,,,,,,,,
963332,FSLA,,49.04,49.13,Y,,,,,,,,,,
963332,FSLA,,49.13,49.18,Y,,,,,,,,,,
963332,FSLA,,9.29,9.32,Y,,,,,,,,,,
963332,BA,voice,9.31,9.59,Y,,,,,,,,,,
963332,FSLA,,29.3,29.33,Y,,,,,,,,,,
963332,LS,,28.56,29.27,Y,,,,,,,,,,
963332,BA,clutter,29.27,29.28,Y,,,,,,,,,,
963332,FSLA,,99.01,99.04,Y,,,,,,,,,,
963332,FSLA,,12.14,13.21,Y,,,,,,,,,,
963332,BA,keyboard,23.3,23.35,Y,,,,,,,,,,
971384,BA,clutter,0.33,0.38,Y,,,,,,,,,,
971384,BA,voice,2.12,2.13,Y,,,,,,,,,,
971384,BA,voice,2.14,2.18,Y,,,,,,,,,,
971384,BA,voice,2.29,2.31,Y,,,,,,,,,,
971384,BA,voice,2.45,2.46,Y,,,,,,,,,,
971384,BA,keyboard,3.56,3.57,Y,,,,,,,,,,
971384,BA,keyboard,5.59,6.05,Y,,,,,,,,,,
971384,BA,keyboard,6.11,6.3,Y,,,,,,,,,,
971384,BA,keyboard,7.08,7.13,Y,,,,,,,,,,
971384,BA,keyboard,7.15,7.29,Y,,,,,,,,,,
971384,BA,voice,19.29,19.31,Y,,,,,,,,,,
971384,UPD,,19.32,19.4,Y,,,,,,,,,,
965662,BA,voice,0.01,0.05,Y,,,,,,,,,,
965662,left screen,,0.03,0.04,Y,,,,,,,,,,
965662,BA,voice,0.06,0.17,Y,,,,,,,,,,
965662,MP,,0.09,0.24,Y,,,,,,,,,,
965662,BA,voice,0.2,0.24,Y,,,,,,,,,,
965662,BA,voice,0.31,1.11,Y,,,,,,,,,,
965662,BA,keyboard,0.55,0.56,Y,,,,,,,,,,
965662,BA,keyboard,0.58,0.59,Y,,,,,,,,,,
965662,BA,voice,1.19,1.23,Y,,,,,,,,,,
948718,UPD,,0.31,0.36,Y,,,,,,,,,,
948718,FSLA,,2.48,2.51,Y,,,,,,,,,,
948718,FSLA,,7.02,7.06,Y,,,,,,,,,,
948718,SEM,,13.11,13.14,Y,,,,,,,,,,
948718,FSLA,,25.59,26.09,Y,,,,,,,,,,
948718,FSLA,,27.36,27.53,Y,,,,,,,,,,
948718,SEM,,29.58,30.01,Y,,,,,,,,,,
948718,FSLA,,30.02,30.07,Y,,,,,,,,,,
931612,BA,keyboard,0.11,0.13,Y,,,,,,,,,,
931612,FSLA,,2.3,2.4,Y,,,,,,,,,,
931612,BA,clutter,2.45,2.46,Y,,,,,,,,,,
931612,FSLA,,5.17,5.19,Y,,,,,,,,,,
969510,UNV,,0,0.08,Y,,,,,,,,,,
969510,BA,voice,2.09,2.12,Y,,,,,,,,,,
969510,BA,voice,2.15,2.2,Y,,,,,,,,,,
969510,BA,voice,3.46,3.57,Y,,,,,,,,,,
969510,BA,voice,6.36,6.43,Y,,,,,,,,,,
969510,BA,voice,6.49,6.52,Y,,,,,,,,,,
969510,BA,pageflip,0.42,0.44,Y,,,,,,,,,,
1166626,BA,clutter,0,0.02,Y,,,,,,,,,,
1166626,VNC,,0.03,0.12,Y,,,,,,,,,,
1166626,BA,voice,0.13,0.17,Y,,,,,,,,,,
1166626,BA,voice,0.21,0.22,Y,,,,,,,,,,
1166626,BA,voice,0.35,0.4,Y,,,,,,,,,,
1166626,VNC,,0.53,1.06,Y,,,,,,,,,,
1166626,BA,music,1.5,2,Y,,,,,,,,,,
1166626,BA,clutter,6,6.05,Y,,,,,,,,,,
1166626,BA,music,15.2,15.25,Y,,,,,,,,,,
1166626,BA,voice,5.33,5.34,Y,,,,,,,,,,
969514,BA,clutter,0,0.02,Y,,,,,,,,,,
969514,BA,keyboard,0.32,0.34,Y,,,,,,,,,,
969514,BM,,45.39,45.42,Y,,,,,,,,,,
969514,BA,clutter,45.45,45.47,Y,,,,,,,,,,
969514,BA,keyboard,64.41,64.51,Y,,,,,,,,,,
971338,BA,keyboard,0.32,0.34,Y,,,,,,,,,,
971338,FSLA,,2.56,2.59,Y,,,,,,,,,,
971338,FSLA,,3,3.03,Y,,,,,,,,,,
971338,FSLA,,3.08,3.11,Y,,,,,,,,,,
971338,FSLA,,3.28,3.31,Y,,,,,,,,,,
971338,FSLA,,4.31,7.05,Y,,,,,,,,,,
971338,FSLA,,9.38,9.52,Y,,,,,,,,,,
971338,FSLA,,9.58,11.34,Y,,,,,,,,,,
971338,BA,keyboard,10.44,10.46,Y,,,,,,,,,,
